# Created by Octave 3.2.4, Sun Apr 28 11:43:55 2013 FLE Daylight Time <unknown@unknown>
# name: for_plot
# type: matrix
# rows: 98
# columns: 1002
 0.01 0.09413932723386104 0.1378454919220378 0.1671045024487459 0.1797913037381381 0.1828802200538565 0.1829337464804748 0.1820780761897056 0.1803370441986138 0.1779630963328666 0.1753258032928337 0.1724348874342587 0.1692122510894171 0.1657161500294191 0.161995258175681 0.1580261867509499 0.1538122643856096 0.1493917666607287 0.1447771142474869 0.1399669145025552 0.1349812851774925 0.1298447853287949 0.1245675512860268 0.1191610959813807 0.1136468596350601 0.1080435082724649 0.1023641310019919 0.09662533306647587 0.09084684157781328 0.08504531043824445 0.07923594756586314 0.07343624291118249 0.06766383918709573 0.06193435499806261 0.05626326337750297 0.05066683632917617 0.0451604983441407 0.03975845487777972 0.0344748292161875 0.02932354767854974 0.02431747053291163 0.01946859065926917 0.01478851254568403 0.01028811395078699 0.00597721189306466 0.001864814124452039 -0.002040767581391566 -0.005732181380893494 -0.009203102536602809 -0.01244807147244328 -0.01546252106716313 -0.01824291505493313 -0.02078671613010153 -0.02309230797425842 -0.0251590435350879 -0.02698728826723066 -0.02857836590458264 -0.02993452405855132 -0.0310589580502775 -0.03195579885898897 -0.03263006038016612 -0.03308761558029731 -0.03333518829143319 -0.03338031353142652 -0.03323128771242839 -0.03289713809352215 -0.0323875890518582 -0.03171300955693189 -0.03088436235984557 -0.02991316165215533 -0.02881142293467672 -0.02759160452494918 -0.02626655315327801 -0.02484945144883657 -0.02335375917020219 -0.02179315223496187 -0.0201814649917099 -0.01853263189243552 -0.01686062597998349 -0.01517939812323074 -0.01350281841533747 -0.0118446169723846 -0.01021832424307659 -0.008637213308555169 -0.007114243948584922 -0.005662007159465595 -0.004292671059612085 -0.003017929360295117 -0.001848951846226317 -0.0007963365428332939 0.0001299355479284282 0.0009205427478394913 0.001566862429862257 0.002061008026741787 0.002395862757657523 0.002565110052381058 0.002563260830831167 0.002385677312739766 0.0020285930740396 0.001489129627189904 0.0007653096829861131 -0.0001439335829236501 -0.00123875193712044 -0.002518381164571723 -0.003981141745559672 -0.005624442230714454 -0.007444791036450585 -0.009437817807660183 -0.01159829129226303 -0.01392012187780781 -0.01639637091599454 -0.01901930979769438 -0.02178050941088235 -0.02467084896319379 -0.02768040293038228 -0.03079841619413029 -0.03401361988731974 -0.03731464326675717 -0.04068979640071876 -0.0441261322153945 -0.04760918187555467 -0.05112472155172845 -0.05466098768108858 -0.05820733727883721 -0.06174886537121766 -0.06526407177881419 -0.06873284231211976 -0.0721484136446106 -0.07551449461435632 -0.07882128036915743 -0.08202717552572265 -0.08508222032047046 -0.08798248201544201 -0.09078570992604296 -0.0935381716525876 -0.0961748500921925 -0.09853255557052301 -0.1005186640308645 -0.1022675107733116 -0.1040523868467311 -0.1059624562565094 -0.107684763861082 -0.1087267981994115 -0.1089596077157421 -0.1089071504097185 -0.1093407088164129 -0.1104540679337105 -0.1114648312748779 -0.1111988366107267 -0.1092351916602585 -0.1065054458476508 -0.1046393067233737 -0.1045282894267094 -0.1053930868331146 -0.1052624016236108 -0.1025309101088636 -0.09730960038530781 -0.09145570211583576 -0.08726165854330134 -0.08582111154246491 -0.08626178490890236 -0.08632192532794708 -0.083793685577571 -0.07785621342268202 -0.0695144114378673 -0.06098844033062147 -0.05450379388809772 -0.05118066342430564 -0.05056115262730815 -0.05091666766893099 -0.05009169175550846 -0.04644260009720267 -0.03946665495537779 -0.02991591039134834 -0.01943083522233939 -0.009902584589055501 -0.002830210492909133 0.001111937281725141 0.002194594988215834 0.001459903091552821 0.0003572678940377057 0.0003252360656034531 0.00244047837812469 0.007209417023661173 0.01452387227346736 0.02375674848511251 0.03394670088749051 0.04401342815202051 0.05295354700382084 0.05998414401775846 0.06462035313973409 0.06668970195640843 0.06629687502021697 0.06375746004708827 0.05951915004923931 0.05408546454540791 0.04795209905298349 0.04156095960250002 0.03527272904540524 0.02935588192324942 0.02398845518574688 0.01926838254438309 0.01522848649961149 0.01185296006193418 0.009093079592609051 0.006880771906421265 0.005139396097823526 0.003791645086796272 0.002764823494244213 0.001993945428057523 0.001423158577658346 0.001005981068948795 0.0007047705589754776 0.0004897583110914419 0.0003378929733913929 0.0002316603562128552 0.0001579817181872294 0.0001072450064446217 7.248985745481084e-005 4.874548613670998e-005 3.250807560419876e-005 2.133830041080063e-005 1.355795931259721e-005 8.025642524939672e-006 3.973678245213732e-006 8.914690772562374e-007 -1.556773383582269e-006 -3.589254617671103e-006 -5.345911526815907e-006 -6.915125406370033e-006 -8.351683455552395e-006 -9.688697047776996e-006 -1.094538094533256e-005 -1.21321092537001e-005 -1.325380401116535e-005 -1.431224873883621e-005 -1.530743715423149e-005 -1.623802650557782e-005 -1.710151719721332e-005 -1.789508083009818e-005 -1.861694099559135e-005 -1.926659529496787e-005 -1.984265661504363e-005 -2.034064571254961e-005 -2.075529923279513e-005 -2.108712012213788e-005 -2.134418901826457e-005 -2.153140252471781e-005 -2.163675117431809e-005 -2.163836378890373e-005 -2.153695877049444e-005 -2.137442398722185e-005 -2.119240520398122e-005 -2.095764491227485e-005 -2.056287325626819e-005 -1.996153129157302e-005 -1.930102512362834e-005 -1.881922518777992e-005 -1.850679106887563e-005 -1.794347130651713e-005 -1.671148137252097e-005 -1.50987328600919e-005 -1.412520982932992e-005 -1.439192404367359e-005 -1.483911526735477e-005 -1.334321197918916e-005 -9.370657171678072e-006 -5.812044518946102e-006 -6.670729770518583e-006 -1.168806593253038e-005 -1.423708962900219e-005 -7.447540471957405e-006 5.933087673684327e-006 1.224373173128443e-005 4.658569238848256e-007 -2.102488259088017e-005 -2.627779038179665e-005 1.518701472570288e-006 4.315755298947755e-005 5.222614431694905e-005 3.449678663222002e-006 -6.56994807023751e-005 -7.61618692177061e-005 1.093738401999054e-005 0.000130765018198429 0.0001540043765949011 1.743720583591396e-005 -0.0001786332883297713 -0.000230861283967086 -3.04174250531092e-005 0.0002857839572287986 0.0004119882710584835 0.0001557762677765826 -0.0003262537710476128 -0.0006006140468673383 -0.0003327833121885936 0.0003518429620377056 0.0008881357968916946 0.0007264719269900364 -0.0001394376532308982 -0.001062249206905212 -0.001217398587896862 -0.000316113046987196 0.001053313630401369 0.001803199478911187 0.001199860860006125 -0.0004790851975488249 -0.002046805510674696 -0.002251261410468314 -0.0007477726230188722 0.00154759475699775 0.003030375169448166 0.002528128235473938 0.0001767453810828448 -0.002582143398548694 -0.003909032742687023 -0.002782920347286196 0.0002805947517481341 0.003486406819081845 0.004837109084088646 0.003360080565244863 -0.0002668548204538958 -0.004063631490438945 -0.00585821678179635 -0.004513451737895443 -0.0005805295140775745 0.003968736038704864 0.006766901239797842 0.006275938079363721 0.002577482193803369 -0.002655348955656413 -0.006963266791693895 -0.008268131271058769 -0.005839665278801922 -0.000625545501843512 0.005175784013333383 0.009077285558396191 0.009361680525553369 0.005786998924575253 -0.0003315892147691653 -0.006662546350477157 -0.01077452479218743 -0.01105628575706773 -0.007296268467384175 -0.0007317467831940011 0.006415771075520815 0.01172343450241243 0.01338115199691607 0.01076554743170129 0.004606044881658179 -0.003278872122293577 -0.01056166334921611 -0.01510407583023381 -0.01556119391234498 -0.01172783523719838 -0.004553498837586293 0.004149476638631954 0.01220113637470264 0.01760827282573769 0.01903556773591612 0.01608843864648929 0.009360117764326478 0.0002559830075057647 -0.009343344549198336 -0.01749132691265378 -0.02256483515536449 -0.02355771883917542 -0.02023257220297123 -0.01311878576668012 -0.003375738134307787 0.00743810142763778 0.01763886253554309 0.02568307063615471 0.03038427662499674 0.03105397202541897 0.02755660938286977 0.02028341549506554 0.01006090109056547 -0.001983490888075212 -0.01457429539231159 -0.02643724287936817 -0.03642729479418967 -0.04362414850732213 -0.04739017828403723 -0.0473913417052676 -0.04358581228684152 -0.03618775912749365 -0.02561482755678434 -0.01242772631719619 0.002730750109973375 0.01919156648782798 0.03630631238621362 0.05348304448711548 0.07021061905921741 0.08607221549026109 0.1007495316797392 0.1140195527360836 0.1257459480106242 0.1358671059659466 0.1443825869194701 0.1513393782669785 0.1568188778836227 0.1609251795429848 0.1637750780306743 0.1654901302953195 0.1661908735704024 0.1659928749008219 0.1650039793418403 0.1633223065284561 0.1610351252051143 0.158219051998469 0.1549415067093069 0.1512623753240786 0.1472345834057417 0.1429034947017431 0.1383067588567219 0.133476373147739 0.1284424724642028 0.1232357559557773 0.1178858248474781 0.1124167676015634 0.1068452631944879 0.1011851782763192 0.09545582275506591 0.08968530120917638 0.08390329241485808 0.07812848304195621 0.07236410182489296 0.0666097119483732 0.06088070668629192 0.05521516715330477 0.04965619648348627 0.04422253329936494 0.03889728300007435 0.03365252910480148 0.02849240729932076 0.02347230862014277 0.01866716312403333 0.01410999962386422 0.00975864753453369 0.005531996979086632 0.001393934889696804 -0.002590569446855885 -0.006289767680573481 -0.009613786715679125 -0.01260486324907288 -0.01541785584229093 -0.0181902842609219 -0.02090655887713339 -0.02338281241917906 -0.02540514212517529 -0.02691765739353357 -0.02809770690791321 -0.02923612338325993 -0.03050279422082426 -0.03178689963930251 -0.03275703038740268 -0.03311429324978176 -0.03284745577037164 -0.03228080511811225 -0.03185711618746138 -0.0318064634056068 -0.03195258788369334 -0.03181745076396463 -0.03096462083049688 -0.02933760899081908 -0.02734088854645186 -0.02558978734336363 -0.02449328063539536 -0.02395949962783683 -0.0234363723454802 -0.02227228985424378 -0.02016149245112516 -0.01737661637958608 -0.01462777975733566 -0.01263109204550559 -0.01165881968623414 -0.01135720259093159 -0.01095050606001439 -0.009710124437298519 -0.007405378206166989 -0.004464795509826831 -0.001750699485909068 -7.76174832953975e-005 0.000248322996095835 -0.0003924199438065114 -0.001135664189839507 -0.001103256988326414 0.0001178251889229075 0.002243920036215157 0.004430114680654626 0.00569720766906052 0.005426639817116694 0.003671916576064663 0.001134718796379431 -0.001175749864939349 -0.002428324235831666 -0.00236529611954831 -0.001424032117689032 -0.0005356584264323924 -0.0007016583121867065 -0.002545258987651358 -0.006037140051863236 -0.01050964880900698 -0.01494387269314462 -0.01839862010591492 -0.02039731216143678 -0.02111538378861121 -0.02129995818424908 -0.0219643037188111 -0.02398605467037687 -0.02776841595262603 -0.03309053842060409 -0.03919483069715674 -0.04506842556269293 -0.04980780550349877 -0.05293253092893609 -0.05454032584622542 -0.05525772816311199 -0.05601336510804467 -0.05771880621535563 -0.06096685783823955 -0.06584402231966041 -0.07191061349841224 -0.07834547885619032 -0.08420153730749656 -0.08868851348576581 -0.09139727232857474 -0.09240373849943846 -0.09222990258039403 -0.09168174119681964 -0.09161666784065857 -0.0927082562337762 -0.09527123573518083 -0.0991886564072631 -0.1039531154091726 -0.1088038681456836 -0.1129192205959354 -0.1156135573049974 -0.1164917165586533 -0.1155277551532054 -0.1130556854508502 -0.1096809216818667 -0.1061379939613766 -0.1031293558801403 -0.1011807872901814 -0.1005419676235803 -0.1011487064109313 -0.1026492197981267 -0.1044838886342943 -0.1059986561531265 -0.1065680392561423 -0.1057047094091864 -0.1031376532864444 -0.09884835830883419 -0.09306264358120359 -0.0862034018518841 -0.07881561338497177 -0.0714785713425215 -0.06472060529484036 -0.05894882776047015 -0.05440184261562857 -0.05112879943274611 -0.04899480926495685 -0.04771022960016849 -0.04687857485337088 -0.04605463388879638 -0.04480239874484102 -0.04274374999482029 -0.03959357275510623 -0.03518206951868157 -0.02946663925446036 -0.02253305846131503 -0.014582678616723 -0.005904024443646027 0.003165810627970497 0.01227803588921773 0.02109670642339646 0.02931054628653171 0.03664238935733485 0.0428669245094971 0.04783517194473581 0.05149012340177692 0.05385747132614243 0.05501252824043238 0.05504555492172684 0.0540517232270964 0.05215096088606666 0.04951310922535399 0.04635351579017113 0.04288745210127243 0.03927162093342028 0.03558094317216885 0.03184546789012521 0.02812058376159678 0.02452853794691266 0.02122675370149544 0.01832037663781277 0.0157917459919991 0.01351594461654676 0.01136417068474909 0.009317921096893795 0.007496227038684727 0.006061247857166753 0.005069003602508185 0.004387865970062388 0.003764364286882253 0.003000219039328339 0.002106785136604393 0.00130686446518654 0.0008653852870283462 0.0008677238187174854 0.001118156536996407 0.001251278828313057 0.0009894874946395802 0.0003597712412294989 -0.0003009118507629724 -0.0005741800600234579 -0.0002698910582224718 0.0004075886652589061 0.0009701295036240436 0.000972831549409431 0.0003358693177297028 -0.000569517049828166 -0.001146932266845174 -0.0009735044029514509 -0.0001051009362408095 0.000926428927870151 0.001438417714296373 0.001042850689927134 -7.807843958842218e-005 -0.001255235791472822 -0.001736002160933795 -0.001161385609339603 0.000184152113370438 0.001515859469930641 0.002009163389035755 0.00130375881478045 -0.0002549364564135173 -0.001790231553758116 -0.002391428062262034 -0.001648089342804782 9.018066473266413e-005 0.001884578134801622 0.002719293027057811 0.00207127098516981 0.0002193907840044177 -0.001882147654801777 -0.003102690575195384 -0.002740208813865369 -0.0009091348260038556 0.001496836268940751 0.003250773856419123 0.003418416361695969 0.001843400086131062 -0.0007552676589496507 -0.003123517154097148 -0.004081792955926574 -0.003104275186849004 -0.0005861051619768698 0.002329288958851654 0.004279269844084982 0.004317086641952277 0.00235695904351982 -0.0007744395960102486 -0.00370065547981841 -0.00510567710486218 -0.004317926450159841 -0.001611380086539898 0.001903999385858729 0.004750431366805713 0.005705353423356986 0.004315262860125248 0.001088432988554427 -0.002707642827324157 -0.005555292051362239 -0.006292523810679625 -0.004573551013983881 -0.001006130089466242 0.003081111955290559 0.006144612515536444 0.007007706859002417 0.005299033565884645 0.001588757103368896 -0.00281998201297547 -0.006360708028454373 -0.007760343075896062 -0.006484713208937643 -0.002920821057429822 0.001759519786301227 0.00599943589262739 0.008378550329019652 0.008080131014978467 0.005152815635731894 0.0004888156392976904 -0.004465494819793386 -0.008166924795511815 -0.009453169270238768 -0.007893721273487631 -0.003912174978521771 0.001348527215637733 0.006368901008450391 0.009696455467786143 0.01035902992795089 0.008132251569966975 0.003592194347400724 -0.002052867943304374 -0.007297274794288784 -0.01074304454303706 -0.01146521373395109 -0.009243725896398911 -0.004607917711550124 0.001309254383164441 0.007061972596337717 0.01124904750577854 0.01284886970349134 0.01145375424096766 0.007353861300021104 0.001458090276981544 -0.00492314040273761 -0.01037833016201787 -0.01370740554395892 -0.01417616833055217 -0.01166018993938767 -0.006654469555783663 -0.0001563507415038145 0.00654578607800286 0.01213127962492205 0.01550283668331076 0.01599240658692751 0.01348030121299364 0.008406294255973275 0.001673106534307997 -0.005533489332565021 -0.01196561848357077 -0.01652820137047196 -0.01845051971765089 -0.01739463695496125 -0.01349553727255577 -0.007334062014559201 0.0001550340758436942 0.007832581269641623 0.01454137493895974 0.01929292045322919 0.02141251535291092 0.02061399916493047 0.01700261331988628 0.01102834424687741 0.003417077156843998 -0.004908134980274423 -0.01292258959458659 -0.01962268987238354 -0.02416794689258155 -0.02600812306059775 -0.02495189282708099 -0.0211539719828904 -0.01503761410510509 -0.007200049729938648 0.001654317159224615 0.01074334116096631 0.01922977099128787 0.02627962499650841 0.03117057777695888 0.033416735757067 0.03284729903759792 0.02959322871030918 0.0239901933085502 0.01645923441867204 0.007438075993629291 -0.002605395359525886 -0.01311158302666302 -0.02339492230652354 -0.03269659529783407 -0.04032014826481891 -0.04577948566744486 -0.0488691803787413 -0.04961178641562126 -0.04811703164758951 -0.0444476662578184 -0.03858292126587384 -0.03050319612429758 -0.02033362204111626 -0.008438743639930439 0.0046115479914406 0.01820032712098269 0.03185656801198265 0.04536470749198675 0.05872186233020107 0.07196976026716681 0.08500962949421997 0.09752154885657208 0.1090452832460139 0.1191773669107627 0.1277634806959284 0.1349640240332567 0.1411458383170138 0.1466586606033445 0.1516265381917966 0.1558782478122111 0.159059964217577 0.1608659500732256 0.1612524937303622 0.1605082079725464 0.1591355303794006 0.1576065207073817 0.156128745256755 0.1545530125386182 0.1524766290018273 0.149487744021598 0.1454183112421422 0.1404677746928371 0.135129021148524 0.1299541436367107 0.1252830019087287 0.1210774233201501 0.1169486765489425 0.1123655108099711 0.1069371714809217 0.1006278172524597 0.09379393576074949 0.08702554293989631 0.08086953999495904 0.07557114083322836 0.07095946541221244 0.06653257844950759 0.06170105019121085 0.05607411590479144 0.04965366129457138 0.04284588216241992 0.03628602585415497 0.03055749324804028 0.02593351501165182 0.02225754490385177 0.01901470250772335 0.01556110122538016 0.0114091323093748 0.006444234571208032 0.0009805317423569144 -0.004366631001842852 -0.008935233491092107 -0.01229001819287553 -0.0144010846730648 -0.01565549080812201 -0.01669951968432297 -0.01817782073259263 -0.02047538791415071 -0.02356462528994411 -0.02701583836838515 -0.03016425837217212 -0.03236638572873617 -0.03324604033417135 -0.03283717581983166 -0.0315719792717133 -0.03012188368694775 -0.02915308077174445 -0.02908736927238843 -0.02995434914351948 -0.03138558305372819 -0.03274953854451153 -0.03337688223694287 -0.03279593420159507 -0.03089707438096041 -0.02797166208400634 -0.02461529617516806 -0.02153126360803858 -0.01930212912893623 -0.01820540118796097 -0.01813166796110861 -0.01862796227390385 -0.01904835490204817 -0.01876130684452633 -0.01734839390959734 -0.01473447473249004 -0.01121196013780296 -0.007354210785707173 -0.003846007746035806 -0.001283297835890458 -2.790605295726646e-006 8.465148034486324e-006 -0.0009005006066692488 -0.002153470792332336 -0.003114815773908272 -0.003266017750872678 -0.00234358314383855 -0.0004059526637046878 0.002183085984755424 0.004847812425765345 0.006947859842191595 0.007943614851376752 0.007536929663220718 0.005747579184564993 0.0029025796014552 -0.000457425110845578 -0.003723411824765189 -0.006369137977475952 -0.008067248149132322 -0.008748636472424574 -0.008604357470918516 -0.008040650867943417 -0.007597661999584324 -0.007839747098756405 -0.009229833981976429 -0.01201323343080485 -0.01614700416521788 -0.02130551456100421 -0.0269668833771394 -0.03255039846738184 -0.03755327790749478 -0.04164144011053122 -0.04467943986363519 -0.04671789946875836 -0.04796916135778679 -0.04878645172526337 -0.04963412457582271 -0.05102289871051915 -0.05340015445093813 -0.05702231061962985 -0.06186540332772751 -0.06762459198844709 -0.0738107447648304 -0.07989853461264225 -0.08545287493888681 -0.09017998798901755 -0.093903598644523 -0.09651734756770396 -0.09797447756648441 -0.0983371100756886 -0.09784824667041499 -0.09695514304641904 -0.09623207849052799 -0.09621441559896521 -0.09722103114637194 -0.09926133471305093 -0.1020786501295184 -0.1053001377655717 -0.1085985021717546 -0.1117671853974464 -0.1146728166124734 -0.1171357895755261 -0.1188430158683045 -0.1193785425634556 -0.1183777331744826 -0.1157211542113073 -0.1116455923803674 -0.1066903882903254 -0.10149452579048 -0.09655279969882069 -0.0920678994628089 -0.08797906196027862 -0.08414024405881439 -0.08052808336583904 -0.0773406375953735 -0.07491549791715368 -0.07350998039200207 -0.07307690028097988 -0.07318036182638038 -0.07311844182616764 -0.07219857844677589 -0.07001872394441944 -0.06659874555377314 -0.06228879876279739 -0.05750776107130277 -0.05246247991035769 -0.04701087710712821 -0.04075100904085481 -0.03328938949935679 -0.02453790136772118 -0.01486825102989298 -0.005028187411831236 0.004146539814719593 0.01207749305383366 0.01866481743125928 0.0242665259777599 0.02944510158213414 0.03461392917970832 0.03976985465278901 0.0444542286389075 0.04796630486899168 0.04972161795235853 0.04957177162939518 0.0479197725446327 0.04556719867180828 0.04336401903781397 0.04183109612688295 0.04094013672131061 0.04015946763184491 0.03874474068093144 0.03613495288105886 0.03226327663006746 0.02763280365842048 0.0231189938262736 0.01958967662541614 0.01751905347077933 0.01677499022979981 0.01667885328540919 0.01631224689218719 0.01493291093050113 0.01231325598376503 0.008850364416907619 0.005398496811960663 0.002897741708450018 0.001961213672972567
